87,0.000049999999,0.000000002746
33,0.000009000000,0.000000002746
72,0.000037000002,0.000000002746
30,0.000008000000,0.000000002746
83,0.000047000001,0.000000002746
37,0.000011000000,0.000000002746
100,0.000068000001,0.000000002746
3,0.000001000000,0.000000002746
48,0.000016000000,0.000000002746
78,0.000040999999,0.000000002746
26,0.000006000000,0.000000002746
75,0.000037999998,0.000000002746
78,0.000042000000,0.000000002746
15,0.000002000000,0.000000002746
63,0.000028000000,0.000000002746
80,0.000046000001,0.000000002746
23,0.000004000000,0.000000002746
78,0.000042000000,0.000000002746
62,0.000028000000,0.000000002746
46,0.000016000000,0.000000002746
63,0.000029999999,0.000000002746
64,0.000029000001,0.000000002746
6,0.000000000000,0.000000002746
46,0.000016000000,0.000000002746
26,0.000006000000,0.000000002746
3,0.000001000000,0.000000002746
5,0.000001000000,0.000000002746
41,0.000013000000,0.000000002746
38,0.000012000000,0.000000002746
29,0.000007000000,0.000000002746
79,0.000043000000,0.000000002746
45,0.000014000000,0.000000002746
9,0.000001000000,0.000000002746
35,0.000010000000,0.000000002746
12,0.000001000000,0.000000002746
35,0.000009000000,0.000000002746
88,0.000054000000,0.000000002746
37,0.000011000000,0.000000002746
39,0.000011000000,0.000000002746
43,0.000014000000,0.000000002746
89,0.000053000000,0.000000002746
3,0.000000000000,0.000000002746
43,0.000014000000,0.000000002746
100,0.000068000001,0.000000002746
70,0.000035000001,0.000000002746
43,0.000014000000,0.000000002746
71,0.000037999998,0.000000002746
45,0.000015000000,0.000000002746
59,0.000024000001,0.000000002746
59,0.000024000001,0.000000002746
113,0.000092000002,0.000000002746
5404,0.212724998593,0.000000002746
4903,0.174994006753,0.000000002746
6502,0.309094995260,0.000000002746
1632,0.018719000742,0.000000002746
5959,0.259790986776,0.000000002746
783,0.004346000031,0.000000002746
2983,0.065154999495,0.000000002746
828,0.004846999887,0.000000002746
91,0.000059000002,0.000000002746
8470,0.524815022945,0.000000002746
1826,0.023746000603,0.000000002746
4066,0.120093002915,0.000000002746
6769,0.337532997131,0.000000002746
1163,0.009650000371,0.000000002746
3342,0.081465996802,0.000000002746
3696,0.099809996784,0.000000002746
5112,0.190586000681,0.000000002746
2930,0.061992999166,0.000000002746
1519,0.016355000436,0.000000002746
5326,0.209523007274,0.000000002746
8355,0.511868000031,0.000000002746
2470,0.043827999383,0.000000002746
3241,0.076357997954,0.000000002746
6577,0.316587001085,0.000000002746
2167,0.033443000168,0.000000002746
2310,0.038594000041,0.000000002746
6649,0.321395993233,0.000000002746
2937,0.062559001148,0.000000002746
5759,0.242707997561,0.000000002746
6650,0.324432998896,0.000000002746
2266,0.036997999996,0.000000002746
8831,0.580022990704,0.000000002746
3274,0.077808998525,0.000000002746
7920,0.461566001177,0.000000002746
1841,0.024326000363,0.000000002746
1274,0.011412999593,0.000000002746
8292,0.501114010811,0.000000002746
7526,0.418345987797,0.000000002746
2614,0.049304999411,0.000000002746
9461,0.656400978565,0.000000002746
